catalog_series	catalog_number	field_series	field_number	genus	epithet	country	island	extract	date	source
KU	330195	RMB	15119	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-26	ku_gekkonid_tissues.txt
		LSUHC	5710	Gekko	monarchus	Malaysia	Pahang	True		gekkonid_lab_work.txt
KU	302825	CDS	1056	Pseudogekko	smaragdinus	Philippines	Polillo	False	2001-03-01	ku_gekkonid_tissues.txt
KU	330177	RMB	14818	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-14	ku_gekkonid_tissues.txt
KU	302826	CDS	1057	Pseudogekko	smaragdinus	Philippines	Polillo	False	2001-03-01	ku_gekkonid_tissues.txt
KU	310801	CDS	3030	Cyrtodactylus	sumuroi	Philippines	Samar	False	2007-10-22	ku_gekkonid_tissues.txt
KU	304153	CDS	500	Gekko	gecko	Philippines	Masbate	False	2005-01-21	ku_gekkonid_tissues.txt
KU	330057	RMB	15112	Gekko	gecko	Philippines	Luzon	False	2011-07-26	ku_gekkonid_tissues.txt
KU	306989	ELR	691	Hemidactylus	frenatus	Philippines	Mindoro	False	2006-09-19	ku_gekkonid_tissues.txt
KU	323190	RMB	12835	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-13	ku_gekkonid_tissues.txt
KU	306990	ELR	692	Hemidactylus	frenatus	Philippines	Mindoro	False	2006-09-19	ku_gekkonid_tissues.txt
KU	314010	RMB	9565	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	313997	RMB	9564	Hemidactylus	frenatus	Philippines	Batan	False	2008-06-07	ku_gekkonid_tissues.txt
KU	314012	RMB	9567	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	314011	RMB	9566	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	313982	RMB	9561	Gekko	porosus	Philippines	Sabtang	False	2008-06-06	ku_gekkonid_tissues.txt
KU	313981	RMB	9560	Gekko	porosus	Philippines	Sabtang	False	2008-06-06	ku_gekkonid_tissues.txt
KU	313996	RMB	9563	Hemidactylus	garnotii	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	313995	RMB	9562	Hemidactylus	garnotii	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	314014	RMB	9569	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	314013	RMB	9568	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-07	ku_gekkonid_tissues.txt
KU	320363	CDS	3783	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320348	CDS	3781	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	324369	CDS	4658	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-02	ku_gekkonid_tissues.txt
		ACD	2711	Cyrtodactylus	annulatus	Philippines	Emindanaocorr	True		gekkonid_lab_work.txt
KU	304588	RMB	5708	Gekko	sp.	Philippines	Camiguin norte	False	2006-03-06	ku_gekkonid_tissues.txt
KU	304585	RMB	5705	Gekko	sp.	Philippines	Camiguin norte	True	2006-03-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	331651	RMB	13775	Lepidodactylus	lugubris	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
KU	304587	RMB	5707	Cyrtodactylus	philippinicus	Philippines	Camiguin norte	False	2006-03-06	ku_gekkonid_tissues.txt
KU	304586	RMB	5706	Gekko	sp.	Philippines	Camiguin norte	False	2006-03-06	ku_gekkonid_tissues.txt
KU	328817	RMB	13770	Gekko	gecko	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
KU	328830	RMB	13771	Hemidactylus	frenatus	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
KU	304583	RMB	5703	Gekko	sp.	Philippines	Camiguin norte	True	2006-03-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	314960	RMB	9108	Gekko	gecko	Philippines	Mindanao	False	2008-07-08	ku_gekkonid_tissues.txt
KU	325835	RMB	13578	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	325836	RMB	13579	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	326526	RMB	8937	Cyrtodactylus	sp	Philippines	Leyte	False	2008-04-16	ku_gekkonid_tissues.txt
KU	325817	RMB	13571	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2010-01-15	ku_gekkonid_tissues.txt
KU	325834	RMB	13576	Hemidactylus	frenatus	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	325837	RMB	13577	Hemidactylus	platyurus	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	325827	RMB	13574	Gekko	mindorensis	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	325828	RMB	13575	Gekko	mindorensis	Philippines	Luzon	False	2010-01-17	ku_gekkonid_tissues.txt
KU	309361	ELR	1606	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-07-11	ku_gekkonid_tissues.txt
KU	315341	RMB	8762	Cyrtodactylus	philippinicus	Philippines	Tablas	False	2008-01-07	ku_gekkonid_tissues.txt
KU	313821	RMB	9749	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-24	ku_gekkonid_tissues.txt
KU	313820	RMB	9748	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-24	ku_gekkonid_tissues.txt
KU	313819	RMB	9745	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-25	ku_gekkonid_tissues.txt
KU	313828	RMB	9747	Pseudogekko	smaragdinus	Philippines	Luzon	False	2008-06-23	ku_gekkonid_tissues.txt
KU	328808	RMB	13720	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-01-05	ku_gekkonid_tissues.txt
KU	313818	RMB	9740	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-24	ku_gekkonid_tissues.txt
KU	314019	RMB	9589	Lepidodactylus	balioburius	Philippines	Batan	False	2008-06-11	ku_gekkonid_tissues.txt
KU	331668	CDS	5880	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-05-14	ku_gekkonid_tissues.txt
KU	313986	RMB	9582	Gekko	porosus	Philippines	Batan	False	2008-06-09	ku_gekkonid_tissues.txt
KU	313999	RMB	9580	Hemidactylus	frenatus	Philippines	Batan	False	2008-06-09	ku_gekkonid_tissues.txt
KU	313989	RMB	9586	Gekko	porosus	Philippines	Batan	False	2008-06-10	ku_gekkonid_tissues.txt
KU	313988	RMB	9585	Gekko	porosus	Philippines	Batan	False	2008-06-10	ku_gekkonid_tissues.txt
KU	313987	RMB	9584	Gekko	porosus	Philippines	Batan	False	2008-06-09	ku_gekkonid_tissues.txt
KU	330782	CDS	6049	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330780	CDS	6046	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330781	CDS	6047	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330778	CDS	6044	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330779	CDS	6045	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	324423	CDS	4336	Hemidactylus	platyurus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	324424	CDS	4337	Hemidactylus	platyurus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	305729	CDS	2219	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305813	CDS	2218	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	324397	CDS	4332	Hemidactylus	frenatus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	324390	CDS	4333	Gehyra	mutilata	Philippines	Negros	False	2009-07-21	ku_gekkonid_tissues.txt
KU	324396	CDS	4330	Hemidactylus	frenatus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	324422	CDS	4331	Hemidactylus	platyurus	Philippines	Negros	False	2009-07-22	ku_gekkonid_tissues.txt
KU	305808	CDS	2213	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305807	CDS	2212	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305806	CDS	2211	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305805	CDS	2210	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305812	CDS	2217	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305811	CDS	2216	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305810	CDS	2215	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305809	CDS	2214	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	327403	ACD	4940	Gehyra	mutilata	Philippines	Mindanao	False	2009-08-15	ku_gekkonid_tissues.txt
KU	331841	RMB	15337	Gekko	mindorensis	Philippines	Cebu	False	2011-12-08	ku_gekkonid_tissues.txt
KU	331845	RMB	15334	Gekko	gecko	Philippines	Cebu	False	2011-12-07	ku_gekkonid_tissues.txt
KU	331842	RMB	15338	Gekko	mindorensis	Philippines	Cebu	False	2011-12-08	ku_gekkonid_tissues.txt
KU	323177	RMB	12420	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-01	ku_gekkonid_tissues.txt
KU	327730	ACD	3400	Lepidodactylus	lugubris	Philippines	Luzon	False	2006-07-06	ku_gekkonid_tissues.txt
KU	324412	CDS	4932	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-06	ku_gekkonid_tissues.txt
KU	328390	DSM	1076	Gehyra	lacerata	Thailand		False	2005-01-18	ku_gekkonid_tissues.txt
KU	324385	CDS	4935	Gekko	gecko	Philippines	Bohol	False	2009-08-06	ku_gekkonid_tissues.txt
KU	324386	CDS	4936	Gekko	gecko	Philippines	Bohol	False	2009-08-06	ku_gekkonid_tissues.txt
KU	328389	DSM	1075	Gehyra	lacerata	Thailand		False	2005-01-18	ku_gekkonid_tissues.txt
KU	305825	CWL	420	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	330188	RMB	14953	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-20	ku_gekkonid_tissues.txt
KU	324409	CDS	4758	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324410	CDS	4759	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	322257	RMB	124444	Gehyra	mutilata	Philippines	Luzon	False	2009-06-03	ku_gekkonid_tissues.txt
KU	324401	CDS	4750	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324402	CDS	4751	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324403	CDS	4752	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324404	CDS	4753	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324405	CDS	4754	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324406	CDS	4755	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324407	CDS	4756	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	324408	CDS	4757	Hemidactylus	frenatus	Philippines	Bohol	False	2009-08-03	ku_gekkonid_tissues.txt
KU	303967	RMB	5260	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	330191	RMB	14956	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-20	ku_gekkonid_tissues.txt
KU	309333	RMB	7831	Gekko	athymus	Philippines	Palawan	False	2007-03-30	ku_gekkonid_tissues.txt
KU	309332	RMB	7830	Gekko	athymus	Philippines	Palawan	False	2007-03-30	ku_gekkonid_tissues.txt
KU	303993	RMB	5069	Hemidactylus	frenatus	Philippines	Tablas	False	2005-03-17	ku_gekkonid_tissues.txt
KU	311499	KU-FS	272	Gekko	chinensis	China		False	2005-04-11	ku_gekkonid_tissues.txt
KU	319655	RMB	11321	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-05	ku_gekkonid_tissues.txt
KU	321497	RMB	11452	Gehyra	mutilata	Philippines	Mindanao	False	2009-04-06	ku_gekkonid_tissues.txt
KU	321499	RMB	11454	Hemidactylus	frenatus	Philippines	Mindanao	False	2009-04-06	ku_gekkonid_tissues.txt
KU	302793	CDS	753	Hemidactylus	frenatus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	314828	RMB	10492	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-18	ku_gekkonid_tissues.txt
KU	314829	RMB	10493	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-18	ku_gekkonid_tissues.txt
KU	302727	CDS	757	Gekko	cf monarchus/mindorensis	Philippines	Masbate	True	2001-01-24	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	314831	RMB	10495	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-18	ku_gekkonid_tissues.txt
KU	302726	CDS	755	Gekko	cf monarchus/mindorensis	Philippines	Masbate	True	2001-01-24	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307057	RMB	6390	Gekko	sp.	Philippines	Dalupiri	False	2006-09-15	ku_gekkonid_tissues.txt
KU	302591	CDS	759	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302728	CDS	758	Gekko	cf monarchus/mindorensis	Philippines	Masbate	True	2001-01-24	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
		FRIM	1142	Cyrtodactylus	consobrinus			True		gekkonid_lab_work.txt
KU	308454	ELR	910	Gekko	mindorensis	Philippines	Mindoro	False	2007-01-04	ku_gekkonid_tissues.txt
KU	308455	ELR	911	Gekko	mindorensis	Philippines	Mindoro	False	2007-01-04	ku_gekkonid_tissues.txt
		ACD	1661	Gekko		Philippines	Verde	True		gekkonid_lab_work.txt
		RMB	3630	Cyrtodactylus	philippinicus	Philippines	Banahao	True		gekkonid_lab_work.txt
KU	305778	CDS	1898	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305779	CDS	1899	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305774	CDS	1894	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305775	CDS	1895	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305776	CDS	1896	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305777	CDS	1897	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	305773	CDS	1893	Hemidactylus	frenatus	Philippines	Leyte	False	2006-06-20	ku_gekkonid_tissues.txt
KU	307453	RMB	6261	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2006-07-22	ku_gekkonid_tissues.txt
KU	307452	RMB	6260	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2006-07-22	ku_gekkonid_tissues.txt
KU	303969	RMB	5280	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303970	RMB	5281	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303971	RMB	5282	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303914	RMB	5286	Gekko	mindorensis/monarchus	Philippines	Lubang	True	2005-12-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	310108	RMB	8376	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2007-07-30	ku_gekkonid_tissues.txt
KU	310107	RMB	8375	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2007-07-30	ku_gekkonid_tissues.txt
		ACD	3393	Gekko	monarchus	Philippines	Luzon	True		gekkonid_lab_work.txt
		ACD	3392	Gekko	monarchus	Philippines	Luzon	True		gekkonid_lab_work.txt
KU	302547	CDS	371	Cosymbotus	platyurus	Philippines	Guimaras	False	2000-11-09	ku_gekkonid_tissues.txt
KU	302546	CDS	370	Cosymbotus	platyurus	Philippines	Guimaras	False	2000-11-09	ku_gekkonid_tissues.txt
KU	310799	CDS	2967	Cyrtodactylus	agusanensis/sumuroi	Philippines	Taft/Samar	True	2007-10-22	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	309351	ELR	1541	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-06-26	ku_gekkonid_tissues.txt
KU	309350	ELR	1540	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-06-26	ku_gekkonid_tissues.txt
KU	329352	RMB	13965	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
KU	329351	RMB	13964	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
KU	329353	RMB	13966	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
KU	329348	RMB	13961	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
		LG	4018	Cyrtodactylus	quadrivirgatus	Wmalaysia		True		gekkonid_lab_work.txt
KU	329350	RMB	13963	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
KU	329349	RMB	13962	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-10	ku_gekkonid_tissues.txt
KU	304885	RMB	6006	Gekko	rossi	Philippines	Calayan	False	2006-03-17	ku_gekkonid_tissues.txt
KU	325815	RMB	13367	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2010-01-10	ku_gekkonid_tissues.txt
KU	325814	RMB	13366	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2010-01-10	ku_gekkonid_tissues.txt
KU	303868	ELR	380	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-02-15	ku_gekkonid_tissues.txt
KU	324374	CDS	4850	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-05	ku_gekkonid_tissues.txt
KU	330178	RMB	14865	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-07-15	ku_gekkonid_tissues.txt
KU	307963	RMB	7282	Cyrtodactylus	philippinicus	Philippines	Camiguin norte	False	2006-02-06	ku_gekkonid_tissues.txt
KU	302620	CDS	840	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-03	ku_gekkonid_tissues.txt
KU	305431	ELR	682	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-09-18	ku_gekkonid_tissues.txt
KU	306988	ELR	683	Hemidactylus	frenatus	Philippines	Mindoro	False	2006-09-18	ku_gekkonid_tissues.txt
KU	307472	RMB	6138	Gekko	monarchus	Philippines	Luzon	True	2006-07-10	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
		GVAG	226	Cyrtodactylus	philippinicus	Philippines	Sibalom	True		gekkonid_lab_work.txt
KU	309363	RMB	8201	Cyrtodactylus	annulatus	Philippines	Camiguin sur	False	2007-06-16	ku_gekkonid_tissues.txt
KU	322255	RMB	12164	Gehyra	mutilata	Philippines	Luzon	False	2009-05-27	ku_gekkonid_tissues.txt
KU	322256	RMB	12165	Gehyra	mutilata	Philippines	Luzon	False	2009-05-27	ku_gekkonid_tissues.txt
KU	320365	CDS	3795	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320364	CDS	3794	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320367	CDS	3797	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320366	CDS	3796	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320349	CDS	3793	Cyrtodactylus	philippinicus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320369	CDS	3799	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	320368	CDS	3798	Gekko	mindorensis	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	328368	RMB	7608	Gekko	porosus	Philippines	Batan	True	2007-02-23	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	328369	RMB	7609	Gekko	porosus	Philippines	Batan	True	2007-02-23	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	328366	RMB	7606	Gekko	porosus	Philippines	Batan	False	2007-02-23	ku_gekkonid_tissues.txt
KU	328367	RMB	7607	Gekko	porosus	Philippines	Batan	False	2007-02-23	ku_gekkonid_tissues.txt
KU	328365	RMB	7605	Gekko	porosus	Philippines	Batan	False	2007-02-23	ku_gekkonid_tissues.txt
KU	314954	RMB	9138	Gehyra	mutilata	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	314800	RMB	9139	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	320359	CDS	3777	Gekko	gecko	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	305572	CWL	52	Cyrtodactylus	philippinicus	Philippines	Dumgte/Negros	True	2006-06-07	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	305843	CWL	51	Hemidactylus	frenatus	Philippines	Negros	False	2006-06-07	ku_gekkonid_tissues.txt
KU	305747	CWL	50	Gekko	gecko	Philippines	Negros	False	2006-06-07	ku_gekkonid_tissues.txt
KU	331652	RMB	13781	Lepidodactylus	lugubris	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
KU	331653	RMB	13782	Lepidodactylus	lugubris	Philippines	Luzon	False	2011-01-08	ku_gekkonid_tissues.txt
		LG	6095	Gekko	smithii	West malaysia	Pahang	True		gekkonid_lab_work.txt
KU	309362	ELR	1618	Gekko	cf. monarchus	Philippines	Palawan	False	2007-07-13	ku_gekkonid_tissues.txt
KU	309353	ELR	1590	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-07-10	ku_gekkonid_tissues.txt
KU	323187	RMB	12788	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-12	ku_gekkonid_tissues.txt
KU	323181	RMB	12789	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-12	ku_gekkonid_tissues.txt
KU	330800	CDS	6059	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330787	CDS	6054	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330784	CDS	6051	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330783	CDS	6050	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330786	CDS	6053	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	330785	CDS	6052	Gekko	mindorensis	Philippines	Luzon	False	2011-05-16	ku_gekkonid_tissues.txt
KU	305528	CDS	2226	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305526	CDS	2224	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305527	CDS	2225	Cosymbotus	platyurus	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305732	CDS	2222	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305733	CDS	2223	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305730	CDS	2220	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	305731	CDS	2221	Gehyra	mutilata	Philippines	Luzon	False	2006-07-13	ku_gekkonid_tissues.txt
KU	329338	DSM	1791	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-02	ku_gekkonid_tissues.txt
KU	303839	RMB	5365	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	329355	DSM	1799	Gekko	mindorensis	Philippines	Luzon	False	2011-05-27	ku_gekkonid_tissues.txt
KU	302606	CDS	832	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	329340	DSM	1886	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-04	ku_gekkonid_tissues.txt
KU	302787	CDS	1370	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-03-20	ku_gekkonid_tissues.txt
KU	303837	RMB	5363	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	331843	RMB	15339	Hemiphyllodactylus	typus	Philippines	Cebu	False	2011-12-08	ku_gekkonid_tissues.txt
KU	303852	RMB	5114	Cyrtodactylus	philippinicus	Philippines	Romblon	True	2005-03-20	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302721	CDS	382	Gekko	cf monarchus/mindorensis	Philippines	Guimaras	True	2000-11-08	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303836	RMB	5362	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	305826	CWL	438	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-06	ku_gekkonid_tissues.txt
KU	302700	CDS	1372	Gekko	gecko	Philippines	Sibuyan	False	2001-03-20	ku_gekkonid_tissues.txt
