Tower	Box	Cell	Field Number	Genus	Species	Country	Island	Province	Municipality	Barangay	Local Area Name	Column1	Column2														
Y	375	I9	ACD5626	Cyrtodactylus		Philippines	Mindanao	South Cotabato	Cotabato	Tampakan	Kimlawis																
Z	376	A5	ACD5639	Cyrtodactylus		Philippines	Mindanao	South Cotabato	Cotabato	Tampakan	Kimlawis																
Z	376	B2	ACD5651	Cyrtodactylus		Philippines	Mindanao	South Cotabato	Cotabato	Tampakan	Kimlawis																
D	56	35	CDS 001	Cyrtodactylus		Philippines	Luzon	Zambales																			
D	56	39	CDS 014	Cyrtodactylus		Philippines	Luzon	Zambales																			
T	288	E3	CDS 2645	Cyrtodactylus		Philippines	Samar	Eastern Samar	Taft			"***PRESUMED FIELD NUMBER, J. FERNANDEZ MISTAKES POSSIBLE, SEE CDS"															
W	340	G5	CDS 4342	Cyrtodactylus		Philippines	Negros	Negros Occidental		Silay City	"Patag, Mt. Bungol"																
P	237	G2	ELR 1541	Cyrtodactylus		Philippines	Palawan																				
K	153	A1	ELR 636	Cyrtodactylus						Malate																	
K	153	A2	ELR 637	Cyrtodactylus						Malate																	
K	153	A3	ELR 638	Cyrtodactylus						Malate																	
K	153	A4	ELR 639	Cyrtodactylus						Malate																	
K	153	F1	ELR 681	Cyrtodactylus						Malate																	
K	153	F2	ELR 682	Cyrtodactylus						Malate																	
L	175	D2	ELR 817	Cyrtodactylus		Matingaram																					
L	175	H3	ELR 854	Cyrtodactylus		Ulasan																					
L	176	C4	ELR 909	Cyrtodactylus		Ulasan																					
L	177	B2	ELR 980	Cyrtodactylus		Ulasan																					
A	13	D9	GVAG 226	Cyrtodactylus		Philippines	Panay	Antique	Sibalom																		
A	13	I2	GVAG 227	Cyrtodactylus		Philippines	Panay	Antique	Sibalom																		
A	13	D4	GVAG 257	Cyrtodactylus		Philippines	Panay	Antique	Sibalom																		
A	6	F8	HFT 020	Cyrtodactylus		Philippines	Mindoro		Sablayan																		
B	20	G7	JAM 1879	Cyrtodactylus		Malaysia	Tioman																				
G	97	1E	PNM/CMNH H 1544	Cyrtodactylus				Frozen Tissues																			
G	97	3E	PNM/CMNH H 1639	Cyrtodactylus				Frozen Tissues																			
J	143	C4	PNM/CMNH H1458	Cyrtodactylus		Philippines	Mindanao Island	South Cotabato Province	Municipality of Kiamba	Barangay Binati	Mt Busa	Site 1															
G	93	30	PNM/CMNH H1503	Cyrtodactylus				Frozen Tissues																			
J	143	B1	PNM/CMNH H1638	Cyrtodactylus		Philippines	Mindanao Island	South Cotabato Province	Municipality of Kiamba	Barangay Banate	Mt Busa	Site 1	Field notes say: Draco sp														
C	36	Loose	RMB 1023	Cyrtodactylus		Philippines	Bohol																				
C	36	Loose	RMB 1086	Cyrtodactylus		Philippines	Bohol																				
C	36	Loose	RMB 1129	Cyrtodactylus		Philippines	Siquijor																				
F	87	70	RMB 1672	Cyrtodactylus		Indonesia	Sulawesi	Siuna																			
F	88	69	RMB 1692	Cyrtodactylus		Indonesia	Sulawesi	Siuna																			
J	143	I1	RMB 190	Cyrtodactylus																							
B	20	A8	RMB 2881	Cyrtodactylus		Philippines	Bohol		Bilar																		
B	20	B5	RMB 2892	Cyrtodactylus		Philippines	Bohol		Bilar																		
B	20	B6	RMB 2962	Cyrtodactylus		Philippines	Sibuyan		sibuyan																		
F	87	11	RMB 3468	Cyrtodactylus		Philippines	Luzon		Mt Isarog																		
F	87	9	RMB 3549	Cyrtodactylus		Philippines	Luzon		Mt Malinao																		
F	87	15	RMB 3584	Cyrtodactylus		Philippines	Luzon		Mt Malinao																		
F	87	10	RMB 3585	Cyrtodactylus		Philippines	Luzon		Mt Malinao																		
F	87	17	RMB 3630	Cyrtodactylus		Philippines	Luzon		Mt Banahao																		
F	89	7	RMB 4003	Cyrtodactylus					Bulusan																		
D	50	53	RMB 4924	Cyrtodactylus		Philippines	Mindoro		Formon																		
H	109	A9	RMB 5751	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	B1	RMB 5752	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	B3	RMB 5754	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	B4	RMB 5755	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	B5	RMB 5756	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	B6	RMB 5757	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	109	F7	RMB 5791	Cyrtodactylus		Philippines	Camiguin Norte Is.																				
H	111	A3	RMB 5905	Cyrtodactylus		Philippines	Babuyan Claro																				
H	111	A4	RMB 5906	Cyrtodactylus		Philippines	Babuyan Claro																				
H	111	A5	RMB 5907	Cyrtodactylus		Philippines	Babuyan Claro																				
P	239	B3	RMB 8043	Cyrtodactylus		Philippines	Camiguin Sur	Camiguin	Mambajao	Pandan	Kampara																
Q	241	B1	RMB 8201	Cyrtodactylus		Philippines	Camiguin Sur	Camiguin	Mambajao	Pandan	Pamahawan																
Q	241	D2	RMB 8220	Cyrtodactylus		Philippines	Camiguin Sur	Camiguin	Mambajao	Pandan	Pamahawan																
Q	241	E5	RMB 8232	Cyrtodactylus		Philippines	Camiguin Sur	Camiguin	Mambajao	Pandan	Pamahawan																
Q	242	F2	RMB 8321	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	242	F3	RMB 8322	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	242	F4	RMB 8323	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	242	F6	RMB 8325	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	242	H3	RMB 8340	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	242	H4	RMB 8341	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	C2	RMB 8375	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	C3	RMB 8376	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	C7	RMB 8380	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	C8	RMB 8381	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	C9	RMB 8382	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	G7	RMB 8416	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	G8	RMB 8417	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	G9	RMB 8418	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	H9	RMB 8427	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	243	I9	RMB 8436	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	244	A8	RMB 8444	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	244	A9	RMB 8445	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
Q	244	G2	RMB 8492	Cyrtodactylus		Philippines	Dinagat	Surigao del Norte	Loreto	Santiago	"Cambinliw, Sudlon"																
R	265	A6	RMB 9270	Cyrtodactylus		Philippines	Mindanao	Zamboanga del Sur 	Zamboanga City	Pasanonca	Sitio Canucutan																
R	265	A9	RMB 9273	Cyrtodactylus		Philippines	Mindanao	Zamboanga del Sur 	Zamboanga City	Pasanonca	Sitio Canucutan																
R	265	H6	RMB 9333	Cyrtodactylus		Philippines	Mindanao	Zamboanga del Sur 	Zamboanga City	Pasanonca	Sitio Canucutan																
R	265	I3	RMB 9339	Cyrtodactylus		Philippines	Mindanao	Zamboanga del Sur 	Zamboanga City	Pasanonca	Sitio Canucutan																
B	20	A5	RMB 3118	Gekko	athymus	Philippines	Palawan		Brooke's Point																		
B	20	A6	RMB 3118	Gekko	athymus	Philippines	Palawan		Brooke's Point																		
O	220	F5	RMB 3118	Gekko	athymus	Philippines	Palawan		Brooke's Point																		
M	192	A5	RMB 7828	Gekko	athymus	Philippines	Palawan		Brooke's Point																		
Z	389	C3	ACD 5100	Gekko	carusadensis	Philippines	Luzon	Bulakan	Biak na Bato																		
Z	389	C4	ACD 5100	Gekko	carusadensis	Philippines	Luzon	Bulakan	Biak na Bato																		
X	355	I7	ACD4824	Gekko	carusadensis	Philippines	Luzon	Bulacan		Biak na Bato???																	
X	355	I8	ACD4825	Gekko	carusadensis	Philippines	Luzon	Bulacan		Biak na Bato???																	
Z	388	C9	RMB 13587	Gekko	carusadensis	Philippines	Luzon	Bulakan	Biak na Bato																		
Z	378	H3	RMB 13588	Gekko	carusadensis	Philippines	Luzon	Biak Na Bato																			
Z	378	H4	RMB 13589	Gekko	carusadensis	Philippines	Luzon	Biak Na Bato																			
Z	378	H5	RMB 13590	Gekko	carusadensis	Philippines	Luzon	Biak Na Bato																			
Z	388	D2	RMB 13591	Gekko	carusadensis	Philippines	Luzon	Bulakan	Biak na Bato																		
A	6	D8	ACD 1312	Gekko	cf mindorensis	Philippines	Palawan		Mt. Mantalingahan																		
E	74	15	CDS 031	Gekko	cf mindorensis	Philippines	N. Gigante	Iloilo	Carles	Asloman	0m																
E	74	30	CDS 046	Gekko	cf mindorensis	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	74	39	CDS 055	Gekko	cf mindorensis	Philippines	S. Gigante	Iloilo	Carles	Gabi	30m																
E	66	36	CDS 590	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	37	CDS 591	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	38	CDS 592	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	39	CDS 593	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	40	CDS 594	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	54	CDS 607	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	55	CDS 608	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	56	CDS 609	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	57	CDS 610	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	58	CDS 611	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	67	9	CDS 643	Gekko	cf mindorensis	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
F	80	Loose	CDSGS 38	Gekko	cf mindorensis	Philippines	Negros	Occidental	Sipalay City	Camindangan	"9deg47.182N, 122deg30.640E"																
F	80	Loose	CDSGS 39	Gekko	cf mindorensis	Philippines	Negros	Occidental	Sipalay City	Camindangan	"9deg47.182N, 122deg30.640E"																
F	81	Loose	CDSGS 40	Gekko	cf mindorensis	Philippines	Negros	Occidental	Sipalay City	Camindangan	"9deg47.182N, 122deg30.640E"																
F	80	Loose	CDSGS 41	Gekko	cf mindorensis	Philippines	Negros	Occidental	Sipalay City	Camindangan	"9deg47.182N, 122deg30.640E"																
A	13	D3	GVAG 260	Gekko	cf mindorensis	Philippines	Panay	Antique	Sibalom																		
G	103	E7	RMB 5342	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	E8	RMB 5343	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	E9	RMB 5344	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	F1	RMB 5345	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	F2	RMB 5346	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	F3	RMB 5347	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	F8	RMB 5352	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	H6	RMB 5367	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	H7	RMB 5368	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	H8	RMB 5369	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	H9	RMB 5370	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	I1	RMB 5371	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	I2	RMB 5372	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	I3	RMB 5373	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	I4	RMB 5374	Gekko	cf mindorensis	Philippines	Lubang																				
G	103	I5	RMB 5375	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	D8	RMB 5490	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	D9	RMB 5491	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E1	RMB 5492	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E2	RMB 5493	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E3	RMB 5494	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E4	RMB 5495	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E5	RMB 5496	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E6	RMB 5497	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E7	RMB 5498	Gekko	cf mindorensis	Philippines	Lubang																				
H	105	E8	RMB 5499	Gekko	cf mindorensis	Philippines	Lubang																				
D	60	12	CDS 099	Gekko	cf monarchus	Philippines	Camiguin Sur	Camiguin	Guinsiliban	Cabuan																	
D	60	13	CDS 100	Gekko	cf monarchus	Philippines	Camiguin Sur	Camiguin	Guinsiliban	Cabuan																	
D	60	14	CDS 101	Gekko	cf monarchus	Philippines	Camiguin Sur	Camiguin	Guinsiliban	Cabuan																	
D	60	15	CDS 102	Gekko	cf monarchus	Philippines	Camiguin Sur	Camiguin	Guinsiliban	Cabuan																	
E	62	37	CDS 277	Gekko	cf monarchus	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
E	62	38	CDS 278	Gekko	cf monarchus	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
E	62	39	CDS 279	Gekko	cf monarchus	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
E	63	70	CDS 382	Gekko	cf monarchus	Philippines	Guimaras	Guimaras	Buenavista	Old poblacion	"Daliran Cave, 30m"																
E	65	74	CDS 548	Gekko	cf monarchus	Philippines	Guimaras	Guimaras	Jordon	Rizal	" 83m, 10deg40.802N, 122deg36.948E"																
E	68	47	CDS 755	Gekko	cf monarchus	Philippines	Masbate	Masbate	Mandaon	Poblacion	 0m-20m 																
E	68	49	CDS 757	Gekko	cf monarchus	Philippines	Masbate	Masbate	Mandaon	Poblacion	 0m-20m 																
E	68	50	CDS 758	Gekko	cf monarchus	Philippines	Masbate	Masbate	Mandaon	Poblacion	 0m-20m 																
G	102	A3	RMB 5220	Gekko	cf monarchus	Philippines	Lubang																				
G	102	I2	RMB 5291	Gekko	cf monarchus	Philippines	Lubang																				
G	102	I3	RMB 5292	Gekko	cf monarchus	Philippines	Lubang																				
H	106	A6	RMB 5541	Gekko	cf monarchus	Philippines	Lubang																				
H	106	A7	RMB 5542	Gekko	cf monarchus	Philippines	Lubang																				
H	106	A8	RMB 5543	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D1	RMB 5563	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D2	RMB 5564	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D3	RMB 5565	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D4	RMB 5566	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D5	RMB 5567	Gekko	cf monarchus	Philippines	Lubang																				
H	106	D6	RMB 5568	Gekko	cf monarchus	Philippines	Lubang																				
E	68	80	CDS 786	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	68	81	CDS 787	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	69	1	CDS 788	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	69	2	CDS 789	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	69	3	CDS 790	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	69	4	CDS 791	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	69	5	CDS 792	Gekko	cf romblon	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
AA	401	B2	CDS 6038	Gekko	cf. mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	B3	CDS 6039	Gekko	cf. mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
L	166	B2	ACD 3021	Gekko	cf. monarchus		San Jose																				
R	261	B2	RMB 8754	Gekko	cf. romblon	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	C5	RMB 8766	Gekko	cf. romblon	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
R	261	E9	RMB 8789	Gekko	cf. romblon	Philippines	Tablas	Romblon	Calatrava	Balogo	Piqueno																
F	83	65	ACD 2598	Gekko	gecko	Philippines	Luzon		"Arbismen, Quezon Province"																		
Z	385	I9	ACD 4536	Gekko	gecko	Philippines	Luzon	Bulakan	Biak na Bato																		
Z	386	C6	ACD 4561	Gekko	gecko	Philippines	Luzon	Bulakan	Biak na Bato																		
AA	393	E4	ACD 5977	Gekko	gecko	Philippines			Rizal?																		
E	74	36	CDS 052	Gekko	gecko	Philippines	N. Gigante	Iloilo	Carles	Asloman	0m																
E	74	44	CDS 060	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balbagon	0m																
E	74	51	CDS 067	Gekko	gecko	Philippines	Panay	Capiz	Pilar	Natividad	0m																
E	74	52	CDS 067	Gekko	gecko	Philippines	Panay	Capiz	Pilar	Natividad	0m																
E	74	73	CDS 087	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balbagon	0m																
E	75	14	CDS 1236	Gekko	gecko	Philippines	Mindoro	Mindoro Oriental	Gloria	Malamig	"Sitio tipulo, Balite River, 60m elev, 12deg57.903N, 121deg22.943E"																
D	60	51	CDS 137	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
D	47	68	CDS 1372	Gekko	gecko	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
D	60	52	CDS 138	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
D	49	8	CDS 1416	Gekko	gecko	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
D	49	9	CDS 1417	Gekko	gecko	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
D	49	10	CDS 1418	Gekko	gecko	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
D	49	11	CDS 1419	Gekko	gecko	Philippines	Sibuyan	Romblon		Mt. Guiting Park																	
E	75	62	CDS 1464	Gekko	gecko	Philippines	Maestre de Campo	Romblon	Concepcion	San Vicente	"0m elev, 12deg54.935N, 121deg43.493E"																
E	75	67	CDS 1469	Gekko	gecko	Philippines	Maestre de Campo	Romblon	Concepcion	San Vicente	"0m elev, 12deg54.935N, 121deg43.493E"																
G	99	C2	CDS 1513	Gekko	gecko	Philippines	Panay		Pandan																		
G	99	C3	CDS 1514	Gekko	gecko	Philippines	Panay		Pandan																		
G	99	C4	CDS 1515	Gekko	gecko	Philippines	Panay		Pandan																		
G	99	C5	CDS 1516	Gekko	gecko	Philippines	Panay		Pandan																		
G	99	G6	CDS 1555	Gekko	gecko	Philippines	Panay		Pandan																		
G	100	D2	CDS 1605	Gekko	gecko	Philippines	Panay		Culasi	Alojipan																	
G	100	E6	CDS 1618	Gekko	gecko	Philippines	Panay		Culasi	Alojipan																	
G	100	F9	CDS 1630	Gekko	gecko	Philippines	Panay		Culasi	Alojipan																	
G	100	I4	CDS 1652	Gekko	gecko	Philippines	Panay		Culasi	Alojipan																	
E	61	44	CDS 208	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
E	61	45	CDS 209	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
E	61	46	CDS 210	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
E	61	47	CDS 211	Gekko	gecko	Philippines	Panay	Antique	Pandan	Duyong																	
E	62	64	CDS 303	Gekko	gecko	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
E	62	65	CDS 303	Gekko	gecko	Philippines	Negros	Negros Occidental	Cauayan	Camalandaan	"320m, 09deg50.272N, 122deg30.322E"																
V	325	H6	CDS 3627	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
V	325	H7	CDS 3628	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
V	325	H8	CDS 3629	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
V	325	H9	CDS 3630	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
V	325	I1	CDS 3631	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
V	325	I2	CDS 3632	Gekko	gecko	Philippines	Negros	Bacong	Liptong																		
E	63	53	CDS 365	Gekko	gecko	Philippines	Guimaras	Guimaras	Buenavista	McLain	"100m, 10deg41.548N, 122deg39.337E"																
E	63	55	CDS 367	Gekko	gecko	Philippines	Guimaras	Guimaras	Buenavista	McLain	"100m, 10deg41.548N, 122deg39.337E"																
E	63	56	CDS 368	Gekko	gecko	Philippines	Guimaras	Guimaras	Buenavista	McLain	"100m, 10deg41.548N, 122deg39.337E"																
U	311	E6	CDS 3777	Gekko	gecko	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H9	CDS 3807	Gekko	gecko	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
W	333	D5	CDS 4072	Gekko	gecko	Philippines	Luzon	Albay	Bacacay	Sugod																	
W	333	D6	CDS 4073	Gekko	gecko	Philippines	Luzon	Albay	Bacacay	Sugod																	
W	338	E5	CDS 4465	Gekko	gecko	Phillipines	Bohol	Bohol	Bilar	"Riverside, Magsaysay Park, Raja Sikatuna Protected Landscape"																	
E	65	23	CDS 498	Gekko	gecko	Philippines	Masbate	Masbate	Mobo	Tugbo	0m																
E	65	24	CDS 499	Gekko	gecko	Philippines	Masbate	Masbate	Mobo	Tugbo	0m																
E	65	25	CDS 500	Gekko	gecko	Philippines	Masbate	Masbate	Mobo	Tugbo	0m																
E	65	38	CDS 512	Gekko	gecko	Philippines	Masbate	Masbate	Masbate City	Malinta	"47m, 12deg18.719N, 123deg32.798E"																
E	65	39	CDS 513	Gekko	gecko	Philippines	Masbate	Masbate	Masbate City	Malinta	"47m, 12deg18.719N, 123deg32.798E"																
E	65	79	CDS 553	Gekko	gecko	Philippines	Guimaras	Guimaras	Buenavista	McLain	"100m, 10deg41.548N, 122deg39.337E"																
E	66	35	CDS 589	Gekko	gecko	Philippines	Caluya	Antique	Caluya	Poblacion	"cave system, 15m"																
E	66	81	CDS 634	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	1	CDS 635	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	2	CDS 636	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	3	CDS 637	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	5	CDS 639	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	55	CDS 684	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	" 0m-15m, 12deg01.368N, 121deg24.848E"																
E	67	56	CDS 685	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	57	CDS 686	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	67	58	CDS 687	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	68	9	CDS 718	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	68	10	CDS 719	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	68	11	CDS 720	Gekko	gecko	Philippines	Semirara	Antique	Caluya	Tinogboc	0m																
E	70	31	CDS 898	Gekko	gecko	Philippines	Negros	Oriental	Valencia	Bongbong	"Mt. Talinis, 800m"																
E	71	42	CDS 963	Gekko	gecko	Philippines	Negros	Oriental	Valencia	Bongbong	"Mt. Talinis, 500-800m"																
X	348	C3	CDS4769	Gekko	gecko	Philippines	Bohol	Bohol	Sierra Bullones	"Danicop, Raja Sikatuna Protected Landscape"	9.76116	124.28882															
X	349	B2	CDS4842	Gekko	gecko	Philippines	Bohol	Bohol	Sierra Bullones	"Danicop, Raja Sikatuna Protected Landscape"	9.76116	124.28882															
X	350	C5	CDS4935	Gekko	gecko	Philippines	Bohol	Bohol	Sierra Bullones	"Danicop, Raja Sikatuna Protected Landscape"	9.76116	124.28882															
X	350	C6	CDS4936	Gekko	gecko	Philippines	Bohol	Bohol	Sierra Bullones	"Danicop, Raja Sikatuna Protected Landscape"	9.76116	124.28882															
X	351	D4	CDS5024	Gekko	gecko	Philippines	Bohol	Bohol	Sierra Bullones	"Danicop, Raja Sikatuna Protected Landscape"	9.76116	124.28882															
X	352	G7	CDS5129	Gekko	gecko	Philippines	Masbate	Masbate	Masbate City		12.34729	123.63828															
X	355	C3	CDS5531	Gekko	gecko	Philippines	Mindanao	South Cotabato	Tampakan	Kimlawis																	
E	70	77	CDSGS 53	Gekko	gecko	Philippines	Sibuyan	Romblon	Magdiwang	Poblacion	0-30m																
E	70	80	CDSGS 56	Gekko	gecko	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
E	70	81	CDSGS 57	Gekko	gecko	Philippines	Romblon	Romblon	Romblon	Li-O	"Takot Cave, 10m-37m, 25degC @1900hrs, 12deg34.446N, 122deg17.640E"																
I	125	25	CWL 050	Gekko	gecko	Philippines	Negros Is.	Negros Oriental	Dumagete	Valencia																	
